State,Town,Title,K1876,List_K1876,K1882,List_K1882,K1890,List_K1890,C1875,List_C1875,C1890,List_C1890,W1885,List_W1885,W1894,List_W1894,N1890,List_N1890,S1894,List_S1894,A1878,List_A1878,A1882,List_A1882,A1883,List_A1883,A1889,List_A1889,X1870,X1880,X1890,X1900,Latitude,Longitude,LCCN,Start,End,ChronAm
New Jersey,Orange,Sonntagsgast.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,9348,13207,18844,24141,40.76804,-74.235692,NA,NA,NA,0
New Jersey,Paterson,Sonntagsgast.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,1,Philadelphia,33579,51031,78347,105171,40.914746,-74.162826,NA,NA,NA,0
New Jersey,Paulsboro,Independent.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,0,750,1131,0,39.839975,-75.23996,NA,NA,NA,0
New Jersey,Sea Isle,Pioneer.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,0,0,766,340,39.153798,-74.696409,NA,NA,NA,0
New Jersey,Swedesboro,Times.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,0,894,2035,0,39.745884,-75.310947,NA,NA,NA,0
New Jersey,Trenton,Herald.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,1,Philadelphia,22874,29910,57458,73307,40.223748,-74.764001,NA,NA,NA,0
New Jersey,Trenton,Staats-Journal.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,22874,29910,57458,73307,40.223748,-74.764001,NA,NA,NA,0
New York,Brooklyn,Spy.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,419921,599495,838547,1166582,40.62472222,-73.95222222,NA,NA,NA,0
New York,Cape Vincent,Eagle.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,3342,3143,3014,2882,44.12777778,-76.33333333,NA,NA,NA,0
New York,Greenpoint,Independent.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,1,Philadelphia,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
New York,Horseheads,Journal.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,2961,3449,3482,4944,42.16638889,-76.8275,NA,NA,NA,0
New York,Mcgrawville,Sentinel.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
New York,Newtown,Farm and Home.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
New York,Newtown,Journal.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,1,Philadelphia,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
New York,Ridgewood,Chronicle.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
New York,Woodside,Courier.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
New York,Yonkers,Home Journal.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,1,Philadelphia,12733,18892,32033,47931,40.94138889,-73.86444444,NA,NA,NA,0
New York,Yonkers,Journal.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,1,Philadelphia,12733,18892,32033,47931,40.94138889,-73.86444444,NA,NA,NA,0
North Carolina,Bakersville,Mountain Voice.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,0,0,0,511,36.01388889,-82.15583333,NA,NA,NA,0
North Carolina,Statesville,American.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,683,1062,2318,3141,35.78666667,-80.87861111,NA,NA,NA,0
Ohio,Cleveland,Eagle.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,92829,160146,261353,381768,41.48222222,-81.66972222,NA,NA,NA,0
Ohio,Newark,Express.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,1,Philadelphia,6698,9600,14270,18157,40.06305556,-82.41666667,NA,NA,NA,0
Ohio,Portsmouth,Correspondent.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,10592,11321,12394,17870,38.74305556,-82.96555556,NA,NA,NA,0
Pennsylvania,Allegheny,Sonntagsbote.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,53180,78682,105287,129896,40.44166667,-80,NA,NA,NA,0
Pennsylvania,Altoona,Mechanic.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,10610,19710,30337,38973,40.51,-78.4,NA,NA,NA,0
Pennsylvania,Ambler,Gazette.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,0,251,1073,1884,40.155,-75.22027778,NA,NA,NA,0
Pennsylvania,Annville,Gazette.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Pennsylvania,Bellwood,Independent.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,0,300,1146,1545,40.60166667,-78.33361111,NA,NA,NA,0
Pennsylvania,Bloomsburg,Democratic Sentinel.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,3341,3702,4635,6170,41.004,-76.455,NA,NA,NA,0
Pennsylvania,Bristol,Observer.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,1,Philadelphia,3269,5273,6553,7104,40.10333333,-74.85138889,NA,NA,NA,0
Pennsylvania,Bryn Mawr,News.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,1,Philadelphia,0,0,0,0,40.02111111,-75.31694444,NA,NA,NA,0
Pennsylvania,Carrolltown,News.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,1,Philadelphia,416,502,634,790,40.6,-78.71666667,NA,NA,NA,0
Pennsylvania,Catasauqua,Valley Record.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,1,Philadelphia,2853,3065,3704,3963,40.65305556,-75.4675,NA,NA,NA,0
Pennsylvania,Cherry Tree,Record.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,1,Philadelphia,360,380,324,312,40.72638889,-78.8075,NA,NA,NA,0
Pennsylvania,Chestnut Hill,News.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Pennsylvania,Curwensville,Times.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,556,706,1664,1937,40.97416667,-78.52388889,NA,NA,NA,0
Pennsylvania,Dillsburg,Bulletin.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,1,Philadelphia,281,455,587,732,40.11138889,-77.03583333,NA,NA,NA,0
Pennsylvania,Doylestown,Express and Reform.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,1,Philadelphia,1601,2070,2519,3034,40.31277778,-75.12888889,NA,NA,NA,0
Pennsylvania,Doylestown,Mirror.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,1,Philadelphia,1601,2070,2519,3034,40.31277778,-75.12888889,NA,NA,NA,0
Pennsylvania,Duffryn Mawr,Item.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Pennsylvania,Easton,Correspondent.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,1,Philadelphia,10987,11924,14481,25238,40.68833333,-75.21638889,NA,NA,NA,0
Pennsylvania,Ebensburg,Cambria Herald.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,1240,1123,1202,1574,40.48638889,-78.72555556,NA,NA,NA,0
Pennsylvania,Frankford,Gazette.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Pennsylvania,Hamburg,Item.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,1,NY Union,1590,2010,2127,2315,40.55,-75.98333333,NA,NA,NA,0
Pennsylvania,Harrisburg,Night.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,23104,30762,39385,50167,40.26972222,-76.87555556,NA,NA,NA,0
Pennsylvania,Harrisburg,State Journal.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,23104,30762,39385,50167,40.26972222,-76.87555556,NA,NA,NA,0
Pennsylvania,Harrisburg,Times.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,1,Philadelphia,23104,30762,39385,50167,40.26972222,-76.87555556,NA,NA,NA,0
Pennsylvania,Hazleton,Mountain Beacon.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,4317,6935,11872,14230,40.95888889,-75.97444444,NA,NA,NA,0
Pennsylvania,Hazleton,Volksblatt.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,1,Philadelphia,4317,6935,11872,14230,40.95888889,-75.97444444,NA,NA,NA,0
Pennsylvania,Hestonville,Journal.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Pennsylvania,Hummelstown,Sun.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,837,1043,1485,1729,40.26527778,-76.70861111,NA,NA,NA,0
Pennsylvania,Kennett Square,News and Advertiser.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,884,1021,1326,1516,39.84416667,-75.71055556,NA,NA,NA,0
Pennsylvania,Kittanning,Republican.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,1,Philadelphia,1889,2624,3095,3902,40.82,-79.52138889,NA,NA,NA,0
Pennsylvania,Kutztown,Journal.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,945,1198,1595,1328,40.51972222,-75.77527778,NA,NA,NA,0
Pennsylvania,Kutztown,Patriot.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,1,NY Union,945,1198,1595,1328,40.51972222,-75.77527778,NA,NA,NA,0
Pennsylvania,Laporte,Sentinel.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,145,192,443,465,41.42333333,-76.49083333,NA,NA,NA,0
Pennsylvania,Lebanon,People's Gazette.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,6727,8778,14664,17628,40.34166667,-76.42083333,NA,NA,NA,0
Pennsylvania,Lebanon,Review.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,1,Philadelphia,6727,8778,14664,17628,40.34166667,-76.42083333,NA,NA,NA,0
Pennsylvania,Lebanon,Wahrer Democrat.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,6727,8778,14664,17628,40.34166667,-76.42083333,NA,NA,NA,0
Pennsylvania,Lewisburg,Journal.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,3121,3080,3248,3457,40.96388889,-76.88805556,NA,NA,NA,0
Pennsylvania,Lititz,Record.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,0,1113,1494,1637,40.15472222,-76.30333333,NA,NA,NA,0
Pennsylvania,Liverpool,Sun.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,1,Pittsburgh,823,838,821,653,40.57361111,-76.99111111,NA,NA,NA,0
Pennsylvania,Lykens,Register.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,1,Philadelphia,0,2154,2450,2762,40.56694444,-76.7025,NA,NA,NA,0
Pennsylvania,Marion,Independent.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,1,Philadelphia,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Pennsylvania,Mauch Chunk,Democrat.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Pennsylvania,Mcveytown,Journal.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,1,Philadelphia,685,679,599,520,40.4975,-77.74083333,NA,NA,NA,0
Pennsylvania,Middletown,Journal.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,2980,3351,5080,5608,40.19861111,-76.72944444,NA,NA,NA,0
Pennsylvania,Mifflintown,Sentinel and Republican.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,857,842,877,953,40.57083333,-77.39555556,NA,NA,NA,0
Pennsylvania,Millersburg,Herald.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,1,Philadelphia,1518,1440,1527,1675,40.54166667,-76.95722222,NA,NA,NA,0
Pennsylvania,Morton,Intelligencer.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,0,327,821,889,39.91055556,-75.32722222,NA,NA,NA,0
Pennsylvania,Mount Holly Springs,Mountain Echo.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,0,1256,1190,1328,40.11611111,-77.18666667,NA,NA,NA,0
Pennsylvania,Newport,Ledger.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,1,Philadelphia,945,1399,1417,1734,40.47833333,-77.13388889,NA,NA,NA,0
Pennsylvania,Newport,News.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,945,1399,1417,1734,40.47833333,-77.13388889,NA,NA,NA,0
Pennsylvania,Newton Hamilton,Watchman.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,1,Philadelphia,350,317,333,384,40.39277778,-77.835,NA,NA,NA,0
Pennsylvania,Norristown,Post.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,1,Philadelphia,10753,13063,19791,22265,40.12,-75.34166667,NA,NA,NA,0
Pennsylvania,Norristown,Sentinel.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,1,Philadelphia,10753,13063,19791,22265,40.12,-75.34166667,NA,NA,NA,0
Pennsylvania,North Philadelphia,News.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Pennsylvania,Northumberland,Public Press.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,1,Philadelphia,1788,2293,2744,2748,40.89388889,-76.79611111,NA,NA,NA,0
Pennsylvania,Parkesburg,Times.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,1151,1502,1514,1788,39.95916667,-75.92055556,NA,NA,NA,0
Pennsylvania,Philadelphia,Staaten Zeitung.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,1,Philadelphia,674622,847170,1046964,1293697,40.009376,-75.133346,NA,NA,NA,0
Pennsylvania,Philipsburg,Record.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Pennsylvania,Pittsburgh,Columbia.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,86076,156389,238617,321616,40.43972222,-79.97638889,NA,NA,NA,0
Pennsylvania,Pittsburgh,Journal.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,1,Philadelphia,86076,156389,238617,321616,40.43972222,-79.97638889,NA,NA,NA,0
Pennsylvania,Reading,Banner Von Berks.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,33930,43278,58661,78961,40.34166667,-75.92638889,NA,NA,NA,0
Pennsylvania,Reading,Biene.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,1,Philadelphia,33930,43278,58661,78961,40.34166667,-75.92638889,NA,NA,NA,0
Pennsylvania,Reading,Ledger.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,1,Philadelphia,33930,43278,58661,78961,40.34166667,-75.92638889,NA,NA,NA,0
Pennsylvania,Reading,Post.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,1,Philadelphia,33930,43278,58661,78961,40.34166667,-75.92638889,NA,NA,NA,0
Pennsylvania,Shamokin,Sentinel.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,4320,8184,14403,18202,40.78916667,-76.55472222,NA,NA,NA,0
Pennsylvania,Slatington,News.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,1,Philadelphia,1508,1634,2716,3773,40.7525,-75.60916667,NA,NA,NA,0
Pennsylvania,Spring,Sun.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,0,1112,1797,2566,40.17777778,-75.54972222,NA,NA,NA,0
Pennsylvania,Steelton,Reporter.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,0,2447,9250,12086,40.23111111,-76.83222222,NA,NA,NA,0
Pennsylvania,Summit Hill,Record.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,0,0,2816,2986,40.8275,-75.86583333,NA,NA,NA,0
Pennsylvania,Tamaqua,Courier.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,1,Philadelphia,5960,5730,6054,7267,40.79861111,-75.96638889,NA,NA,NA,0
Pennsylvania,Tower,Valley Echo.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,0,0,2053,2167,40.58888889,-76.55333333,NA,NA,NA,0
Pennsylvania,Wilkes-barre,Democratic Waechter.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,10174,23339,37718,51721,41.24444444,-75.87805556,NA,NA,NA,0
Pennsylvania,Williamsport,Beobachter.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,1,Philadelphia,16030,18934,27132,28757,41.24444444,-77.01861111,NA,NA,NA,0
Pennsylvania,Williamsport,Visitor.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,1,Philadelphia,16030,18934,27132,28757,41.24444444,-77.01861111,NA,NA,NA,0
Pennsylvania,Womelsdorf,News.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,1031,1097,1141,1136,40.36527778,-76.18777778,NA,NA,NA,0
Pennsylvania,York Springs,Comet.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,1,Baltimore,356,378,340,352,40.00694444,-77.11416667,NA,NA,NA,0
South Carolina,Bennettsville,Farmer's Friend.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,0,343,978,1929,34.62138889,-79.68472222,NA,NA,NA,0
Tennessee,Clifton,Citizen.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,0,300,529,639,35.38277778,-87.99194444,NA,NA,NA,0
Texas,Boerne,Register.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,250,346,433,800,29.794445,-98.731483,NA,NA,NA,0
Virginia,Chatham,Pittsylvania Tribune.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,0,543,757,918,36.82555556,-79.3975,NA,NA,NA,0
Virginia,Lovingston,Nelson Examiner.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,1,Philadelphia,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Virginia,Lynch Station,Record.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Virginia,Richmond,Advertiser.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,51038,63600,81388,85050,37.53333333,-77.46666667,NA,NA,NA,0
Virginia,Richmond,Fireside.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,51038,63600,81388,85050,37.53333333,-77.46666667,NA,NA,NA,0
Virginia,Richmond,Gazette.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,1,Philadelphia,51038,63600,81388,85050,37.53333333,-77.46666667,NA,NA,NA,0
Virginia,Richmond,Journal.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,1,Philadelphia,51038,63600,81388,85050,37.53333333,-77.46666667,NA,NA,NA,0
Virginia,Richmond,Staats-Gazette.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,1,Philadelphia,51038,63600,81388,85050,37.53333333,-77.46666667,NA,NA,NA,0
Virginia,Richmond,Virginia Star.,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Philadelphia,0,NA,51038,63600,81388,85050,37.53333333,-77.46666667,NA,NA,NA,0
