Population,Town,State,Latitude,Longitude,Retailer,General,News,Educational,Juvenile,DepartmentStore,DrugStore,GiftStore,CirculatingLibrary,SecondHand,OldandRare,Medical,Law,Religious,Foreign,Wholesale,Music,X
113314,Albany,NEW YORK,42.6525793,-73.7562317,"Clapp, R. F., Inc.. 36 N. Pearl St. GGi",1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,gh
113314,Albany,NEW YORK,42.6525793,-73.7562317,"Frederick Bros., 3 Pine St. L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,l
113314,Albany,NEW YORK,42.6525793,-73.7562317,"Hanzel, Philip J., 49 Central Ave. R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,r
113314,Albany,NEW YORK,42.6525793,-73.7562317,"Kimball Bros., 46 Columbia St. S",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,s
113314,Albany,NEW YORK,42.6525793,-73.7562317,"The Kraft Shop, 19 Central Ave. Gij",NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,hj
113314,Albany,NEW YORK,42.6525793,-73.7562317,"Lavender, John A., 25 Washington Ave. GSERJ",1,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,gserj
113314,Albany,NEW YORK,42.6525793,-73.7562317,"Leake's, Mrs., Shop, 78 Maiden Lane Gi",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,h
113314,Albany,NEW YORK,42.6525793,-73.7562317,"Little, W. C., and Co., II Steuben St. L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,l
113314,Albany,NEW YORK,42.6525793,-73.7562317,"McDonough, Joseph, Co., 174 State St. SO",NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,so
113314,Albany,NEW YORK,42.6525793,-73.7562317,"Murray, John S., 22 Steuben St. G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
113314,Albany,NEW YORK,42.6525793,-73.7562317,"Myers, John G., Co., 37 N. Pearl St. N",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,n
113314,Albany,NEW YORK,42.6525793,-73.7562317,New York State College Bk. Store (Helen T. Fay) ORJ,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,orj
113314,Albany,NEW YORK,42.6525793,-73.7562317,"Owens, William J., 22 Phillip St. GiF (Catholic)",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,hr
113314,Albany,NEW YORK,42.6525793,-73.7562317,"Pierce & Scopes, Inc., 59 Maiden Lane SO",NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,so
113314,Albany,NEW YORK,42.6525793,-73.7562317,"Skinner's Bookstore, 15 Steuben St. GOJN",1,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,gojn
113314,Albany,NEW YORK,42.6525793,-73.7562317,"Waldman Bros. (Mrs. C. E. Brown), 51 N. Pearl St. DGiCJ",NA,NA,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,dhcj
113314,Albany,NEW YORK,42.6525793,-73.7562317,"Whitney, W. M., & Co. (Miss Foster), 43 N. Pearl St. D",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
113314,Albany,NEW YORK,42.6525793,-73.7562317,"Willoughby, Chas. H., 47 Maiden Lane N",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,n
598,Alfred,NEW YORK,42.2542366,-77.7905509,The Box of Books GECJ,1,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,gecj
598,Alfred,NEW YORK,42.2542366,-77.7905509,Campus Book Agency E,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,e
33524,Amsterdam,NEW YORK,42.9377453,-74.190356,Boston Store DJ,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dj
33524,Amsterdam,NEW YORK,42.9377453,-74.190356,Gill News Shop N,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,n
33524,Amsterdam,NEW YORK,42.9377453,-74.190356,"Seely Conover Co., 37 E. Main St. GJ",1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gj
36192,Auburn,NEW YORK,42.9317335,-76.5660529,"Allen, Frederick G., 78 Genessee St. GJN",1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gjn
36192,Auburn,NEW YORK,42.9317335,-76.5660529,"Colwell, Irving S. GSOERJ",1,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,gsoerj
36192,Auburn,NEW YORK,42.9317335,-76.5660529,"Fowler Dry Goods Co., Inc., 145 Genessee St. D",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
36192,Auburn,NEW YORK,42.9317335,-76.5660529,"Hanlon, John L., Genessee St. N",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,n
36192,Auburn,NEW YORK,42.9317335,-76.5660529,Koon Bros. N,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,n
36192,Auburn,NEW YORK,42.9317335,-76.5660529,"Moby Dick Book Shop (R. W. Chamberlain), 4 William St. GSOCF (French) -",1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,gsocf
36192,Auburn,NEW YORK,42.9317335,-76.5660529,"Traub, H., & Son D",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
13541,Batavia,NEW YORK,42.9981156,-78.1875167,"MacGreevy-Sleght-De Graff Co., 67 Main St. GCJN",1,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,gcjn
5000,Bay Shore,NEW YORK,40.7250986,-73.2453946,"Coombs, Mrs., Book Shop, 41 Main St. GC",1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,gc
10996,Beacon,NEW YORK,41.5048158,-73.9695832,"Van Tine, R. T. GEJN",1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gejn
66800,Binghamton,NEW YORK,42.0986867,-75.9179738,"Fowler, Dick & Walker (Harriett B. Mason) D",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
66800,Binghamton,NEW YORK,42.0986867,-75.9179738,"Globe Store, 25 Chenango St. D",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
66800,Binghamton,NEW YORK,42.0986867,-75.9179738,"Hills, McLean and Haskins (Miss A. E. Mack) DRJN",NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,drjn
66800,Binghamton,NEW YORK,42.0986867,-75.9179738,"Miller, Walter R., & Co., Washington St. G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
66800,Binghamton,NEW YORK,42.0986867,-75.9179738,"Rose Bookshop, 259 Brighton Beach Ave. G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
66800,Binghamton,NEW YORK,42.0986867,-75.9179738,"Rosenthal & Rubin, Inc., The Fair DJ",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dj
66800,Binghamton,NEW YORK,42.0986867,-75.9179738,"Sisson Bros Welden Co., 59 Court St",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
66800,Binghamton,NEW YORK,42.0986867,-75.9179738,"Walker, J. H., Io9 Court St. Gi",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,h
3055,Bronxville,NEW YORK,40.9381544,-73.8320784,"Miss Williams Gift Shop, 60 Pondfield Rd. GiCJ",NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,hcj
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Abraham & Straus, Inc. (Mrs Kelley), 422 Fulton St. DERCJ",NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,dercj
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Academy Art Studio (R. Thrane), 35 Lafayette Ave. GiCJ",NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,hcj
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Albany Ave. Book Shop, 116 Albany Ave. G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Alcove Bookshop (J. C. Akins), 750 Washington Ave. GiCN",NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,hcn
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Aldine Book Co., 436 4th Ave. O",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,o
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Alexander's Bookstore, 249 Graham Ave. G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Altschuler, Ray, 762 E. 21st St. G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Arcade. Book Shop (L. E. Siegel), II88 Flatbush Ave. GGiRCJ",1,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,ghrcj
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Arcade Shop, 936 Flatbush Ave. G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Baskins, S., 5106 I2th Ave. GCN",1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,gcn
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Batterman, H., Co. (G. D. Sleigh), Broadway cor. Graham Ave. D",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Betty's Book Shop, 789 Washington Ave. GiC",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,hc
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Borough Hall Bookshop, 337 Adams St. SO",NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,so
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Broadway Book Co., 591 Broadway G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Brooklyn Bookshop (Mrs. Emma L. Storms), I54 Montague St. GGiCJN",1,1,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,ghcjn
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Brooklyn News Co., 47 Debevoise St. N",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,n
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Burden & Co. (H. Ryan), 783 Manhattan Ave. D",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Bush Circulating Library, 1904 Church Ave. C",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,c
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Butterfly Gift Shop, 268 Kingston Ave. Gi",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,h
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Chopourian, Theo., 153 Seventh Ave. GGiCJ",1,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,ghcj
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Church Book Shop, 108 Clark St. R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,r
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Damshefsky and Friedman, 425-27 Saratoga Ave. CF (Yiddish) |~",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,cf
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Dunn, Daniel, 677 Fulton St. GSO",1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,gso
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Finnish Book Co., 4304 8th Ave. F (Finnish) ||",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,f
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Ginsberg, H., 1812 Pitkin Ave. GSO",1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,gso
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Holmes Book Store, 672 Nostrand Ave. G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Izen, A., 3918 13th St. G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Kershner, Morise Demond, Community Bookshop, 506 Sutter Ave.",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Kirshner, Morris, 60 Amboy St. G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Kleinteich, George, 1245. Fulton St. GSJN",1,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,gsjn
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Kromer, 1130 Bushwick Ave. N",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,n
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Madd, Niel Morrow, Book Store, 646 Fulton St. GSO.",1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,gso
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Lantern Book & Print Shop, 1571 77th St. GSOJNF -",1,1,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,gsojnf
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Levi Bros. & Co. (The Berlin), IoI3 Broadway",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Levi Bros. Co. (Geo. W. Hirsch), IoI3 Broadway",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Loeser, F., and Co. (Miss E. Hubley), 482 Fulton St. D",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"McCormick, John, 448 5th Ave. D",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Military Book Shop, 700 Ocean Ave. 5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Namm, A. I., & Son, 452 Fulton St.",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Neidorf's Book Store, 1801 Pitkin Ave.",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"O'Leary, H. A., 155 N. Oxford St. (Americana, magazine articles)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Oringer, Samuel, Borough Hall Shoppe, 337 Adams St. SO",NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,so
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Paige's, Forest Hills GiCJ",NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,hcj
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Rodgers Book Store (A. B. Carhart), 258 Fulton St. GCJNF (French) ||",1,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,gcjnf
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Ross, Warren R., 1068 Flatbush Ave. GCJN",1,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,gcjn
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Rulff's, Arnold, The Fulton Book Shop, 918 Fulton St. G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Scholtz, M. L., Harmony Art Craft Shop, - 60.18 5th Ave. Gi",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,h
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Th9mashaw Bros., 107 7th Ave. CN",NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,cn
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Thompson, R. E., 1448 Bedford Ave. M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,m
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Thrane, Robert, Academy Art Stud10, 35 Lafayette Ave. - G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Three Steps Down, 261 Utica Ave. GCN",1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,gcn
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Tredway, John C., 419 Atlantic Ave. SO",NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,so
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Ventres, T. B., 286 Livingston St. G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Weinberg, B., 1538 Coney Island Ave. CJN",NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,cjn
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Williams, N. W., 158 Hall St. SN",NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,sn
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Wilson, J. D., & Son (Mr. Mulholland), 1295 Broadway D",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Wohlers, Henry R., 916 Flatbush Ave., 1538 E. 13th St. and I 14 King's Highway G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Womrath Library, 906 Flatbush Ave., 15 Hanover Pl., 1416 King's Highway, 500 Nostrand Ave., 695 Nostrand Ave. GGiCJ",1,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,ghcj
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,Yancovitz Dept. Store 122 3rd Ave. D,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
2022262,Brooklyn,NEW YORK,40.6781784,-73.9441579,"Ziv Bros., 296 Flatbush Ave. N",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,n
606775,Buffalo,NEW YORK,42.8864468,-78.8783689,"Adam, J. N., and Co. (H. J. Hill), 303 Main St. DCJN",NA,1,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,dcjn
606775,Buffalo,NEW YORK,42.8864468,-78.8783689,"Adam Meldrum & Anderson Co. (Henry J. Simmons), 404 Main St. DSCJN",NA,1,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,dscjn
606775,Buffalo,NEW YORK,42.8864468,-78.8783689,"Adams & White Co., 104-106 Pearl St. N",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,n
606775,Buffalo,NEW YORK,42.8864468,-78.8783689,"Aries Book Shop, I 16 Delaware Ave. G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
606775,Buffalo,NEW YORK,42.8864468,-78.8783689,"Bacon & Vincent, 49 Swan St. E",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,e
606775,Buffalo,NEW YORK,42.8864468,-78.8783689,"Barnum, S. C., & Son Co., 265 Main St. DJ",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dj
606775,Buffalo,NEW YORK,42.8864468,-78.8783689,"Blue Bird Library and Art Shop, 292 W. Utica St. GGiCN",1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,ghcn
606775,Buffalo,NEW YORK,42.8864468,-78.8783689,"Buffalo Book Exchange, 137 Seneca St., and 206 Michigan Ave. GS",1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,gs
606775,Buffalo,NEW YORK,42.8864468,-78.8783689,"Buffalo News Co. (Branch American News Co.), 56 E. Mohawk St.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,w
606775,Buffalo,NEW YORK,42.8864468,-78.8783689,"Catholic Union Store, 682 Main St. R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,r
606775,Buffalo,NEW YORK,42.8864468,-78.8783689,"Donner-More Co., 26 W. Genesee St., Lockwoods, Ellicott Sq. Bldg., and 571 Delaware Ave.",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,c
606775,Buffalo,NEW YORK,42.8864468,-78.8783689,"Edwards, E. W., and Son (Miss I. Feldman), 460 Main St. DECJN",NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,decjn
606775,Buffalo,NEW YORK,42.8864468,-78.8783689,"Finch, H. R., 732 Elmwood Ave. GDrC",1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,guc
606775,Buffalo,NEW YORK,42.8864468,-78.8783689,"Flint & Kent, 554-562 Main St. DGiDr",NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,dhu
606775,Buffalo,NEW YORK,42.8864468,-78.8783689,"Flynn, F., I I I Lovering Ave. GDGiDr EMLRJ",1,NA,1,1,1,1,1,NA,NA,NA,1,1,1,NA,NA,NA,gdhuemlrj
606775,Buffalo,NEW YORK,42.8864468,-78.8783689,"Fried, F., 1625 Abbott Rd. C",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,c
606775,Buffalo,NEW YORK,42.8864468,-78.8783689,"Geib, B., 2225 Fillmore Ave. C",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,c
606775,Buffalo,NEW YORK,42.8864468,-78.8783689,"Guenther, W. P., 224 Lexington Ave. C",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,c
606775,Buffalo,NEW YORK,42.8864468,-78.8783689,"Hamlin Park Shoppe, 315 Northland Ave. Gi",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,h
606775,Buffalo,NEW YORK,42.8864468,-78.8783689,"Hengerer, Wm., Co. (Miss J. T. Cummings), 457 Main St. DCJN",NA,1,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,dcjn
606775,Buffalo,NEW YORK,42.8864468,-78.8783689,"Hettrich, Baird, Inc., 321 Genesee Bldg. (Business subjects)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
606775,Buffalo,NEW YORK,42.8864468,-78.8783689,"Monroe, Edwin D., 50 E. Huron St. GR",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,gr
606775,Buffalo,NEW YORK,42.8864468,-78.8783689,"Keel, Nelson J., 234 Genesee St. SCN",NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,scn
606775,Buffalo,NEW YORK,42.8864468,-78.8783689,"Lienert Book Store, 296 Michigan Ave. G |",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
606775,Buffalo,NEW YORK,42.8864468,-78.8783689,"Manch, Rev. I., 160 William St. R (Jewish) F (Hebrew -",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,rf
606775,Buffalo,NEW YORK,42.8864468,-78.8783689,"Miller, Amelia, 640 Parkside N",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,n
606775,Buffalo,NEW YORK,42.8864468,-78.8783689,"Queen City Book Co., 182 Franklin St. GSOF (French)",1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,gsof
606775,Buffalo,NEW YORK,42.8864468,-78.8783689,"Resman, D., 535 Broadway G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
606775,Buffalo,NEW YORK,42.8864468,-78.8783689,"Rice, Adon, 485 Porter Ave. N",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,n
606775,Buffalo,NEW YORK,42.8864468,-78.8783689,"Robb, Wm. A., 371 Conn. Ave. Gi",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,h
